"Speaker","F1_DRESS","F2_DRESS","F1_FLEECE","F2_FLEECE","F1_GOOSE","F2_GOOSE","F1_KIT","F2_KIT","F1_LOT","F2_LOT","F1_NURSE","F2_NURSE","F1_START","F2_START","F1_STRUT","F2_STRUT","F1_THOUGHT","F2_THOUGHT","F1_TRAP","F2_TRAP"
"CC_f_055",0.0298146803586517,0.0976108706622918,0.0469514523496537,-0.088231067018217,0.0687643119878889,0.00636165636291289,0.0968426643897101,-0.101449765057914,-0.16166077262534,0.0841897353487925,-0.103544292814046,-0.0624452413241948,0.0171225368293067,0.0880269765008087,0.015382671343783,0.0846838167852461,0.148774618026266,-0.0973389584672211,-0.16562310756828,-0.0734184518553736
"CC_f_057",0.129929194421968,0.0375755465311357,0.232459906155957,0.0517699306520081,-0.0227565169752091,-0.0743215354607006,0.155063205770563,0.0299519362884194,-0.0202483398878337,0.120124401058424,-0.207424386048182,-0.162157761503091,-0.0454017679055849,0.0845759438583797,0.0305585447527039,0.0568319726890496,-0.243568282773997,-0.237468364952312,0.027558369916721,0.11997230193345
"CC_f_064",0.00702247528734067,-0.0341399982031124,-0.0592795937636938,0.0327558519129348,-0.0712265675662739,0.130305543185975,-0.0415320956248134,0.250933001898894,-0.00349456265230317,0.0568556027146236,0.0277289516020248,-0.0341266523993392,0.0259251262982296,-0.39014992267551,-0.0102380201797038,-0.0433539895759653,-0.092236498144469,-0.0883445089392845,0.146517845157864,-0.0875705781355614
"CC_f_066",0.00761412197665832,-0.132484094725297,0.0465480461417029,0.179432851834009,-0.0546416289748236,0.147042623599251,0.0425730368407827,-0.106412120958048,0.0185382619358545,-0.309703718187826,-0.0160710280712609,-0.0383527016582164,-0.0437299353378924,0.0822732459841422,0.185244031006629,-0.0442928340909747,0.161215547759337,0.253082258994545,-0.291091333660514,0.0074775482292514
"CC_f_067",-0.145477396548319,0.11175268865491,-0.00973227104543811,0.120364834078972,-0.0284249450155682,-0.0966353490595882,-0.14812557063007,-0.0603793745596533,0.0512348235381378,-0.26031298169575,-0.025667937994455,-0.0931036921583193,-0.0566356995703117,-0.406059173253291,0.0107376675364563,-0.497204968016696,0.584087403678651,0.584520832507904,-0.0965966054401814,0.0371920390743678
"CC_f_074",-0.0605614005853083,0.00588313544677747,0.0786462391635586,0.207383641375433,0.0542768673070091,0.0388492203094338,-0.102963346634403,-0.0483014220454997,0.0562514735502094,0.244788006414766,-0.0581135642566872,-0.131028554335925,0.038190914198265,0.0742194798618825,-0.325700801119361,-0.0117626977283471,0.0641579387309402,-0.0550365173407211,-0.0188312462116122,-0.118518248185387
"CC_f_076",0.0113293726342592,0.148814313964272,-0.0145685026117818,0.0588865001589058,0.0213847833069689,0.090382281485136,0.0314957343889956,-0.220388606982308,0.111711232387051,0.0531072103297624,-0.113585776311836,-0.428426178578316,-0.0181783632021333,-0.109357635077152,-0.105377936771329,-0.0452823615637002,0.00757215804803124,0.275409006581269,0.0492513694885676,0.0650217296877447
"CC_f_080",-0.10304310395439,-0.0927646982477681,-0.0343621834821189,0.0699882416886893,-0.0759329312501992,0.413943985883382,0.0105282459386907,0.207894312099544,-0.00816414151239341,-0.096069256282082,0.366102072731079,-0.584609816212575,0.110009282769591,0.189101944772588,0.0526834820744242,0.154167787119747,-0.0158959971700542,-0.215011103655437,-0.146037802221257,-0.0473361395947982
"CC_f_083",0.0326952558860554,0.0551679190641257,0.0885840667294462,-0.313282539980146,-0.102202249256067,0.0745924218850225,0.0568689290357785,0.0255425566316832,0.236827957618247,0.0811441707388648,-0.0550537922888187,0.175464626852569,-0.229691769767878,-0.0431107736371978,0.143440818335952,0.0962039820420303,-0.0294617349577624,-0.240486674968161,0.0436588197996665,-0.115826604750043
"CC_f_084",-0.0818553153107382,0.0940551159076092,-0.0985211380389873,0.111239065426408,0.217608817685751,-0.259601765302378,-0.123837541386242,-0.141228940371205,0.17621426531172,-0.172242562534573,0.0125493504686916,-0.0223530962427852,-0.0118650060909874,0.0323649448628183,0.0594711718247791,-0.0989237258671909,0.0363063156712416,-0.0988192460517756,-0.0330069242526964,0.171480902761737
"CC_f_085",-0.147037754207593,-0.0752775754917457,0.0938859312916436,-0.152048307610688,-0.0947318214591595,0.118948817728451,0.0377370001723307,-0.177196519724053,0.334694990083523,-0.0718362667109886,-0.232959865944336,0.231788040031692,-0.13499361813691,-0.495011609905865,0.0488594692349923,-0.591229875704195,0.331953541355059,0.57290777230435,-0.244019980359827,0.120534579070255
"CC_f_093",0.0871096033821054,0.0978417961115555,0.239095871443307,0.0795554873848879,0.0557232068232628,0.0024938087001861,0.00230521717036006,-0.150248264595446,-0.0516771358937442,0.112930860996636,-0.149238669430735,-0.0813677345965063,0.0790032005605849,-0.016824339849069,-0.219416044178906,0.0816051929896441,0.20623170580811,-0.0764448284939987,-0.0283829716660123,0.0605374682932097
"CC_f_104",-0.00199357640592661,0.118685715506744,-0.100958628954257,-0.00260787095942907,-0.0707674900551121,-0.0188476642973387,-0.0163747220950602,0.000662326508546871,0.014736332561532,-0.118953323982831,-0.045780183775181,-0.0211832659372651,-0.0372292184566327,-0.474022025938409,-0.107543235565784,-0.338579890459078,0.358120097012542,0.0837952139221845,0.178492682705011,-0.0735118416706122
"CC_f_105",-0.0424389405748074,-0.0254314907071782,0.026991415081841,-0.0391092848381135,-0.0467667583784711,-0.0931328605327967,0.1030166128974,-0.188137638477956,0.160095276618144,-0.231876209036193,-0.0541544446997271,0.165266757748683,0.00389497163634125,0.0305502041656033,-0.0309492246142338,-0.0810503265313566,0.116201643941319,0.533037778148909,-0.074804573529682,0.0700461911149335
"CC_f_107",-0.0769574207062601,0.133719136849617,-0.0517800940470043,0.13145865944275,-0.137815476578107,-0.020766467057705,-0.00438201326659693,0.0657284863949287,0.133886004720594,-0.100399242407296,-0.026613401014056,-0.245701881175379,-0.0357153100502158,-0.237396014174527,0.060795898452181,-0.158094086698872,0.408378535599029,0.41475993068904,-0.119845334135631,0.0852073018321219
"CC_f_111",-0.00235712697231259,-0.694289941802737,-0.0406673280481501,0.00159060974245558,-0.0343729211140534,0.0250996813519517,0.286951272774995,0.254438914327942,0.0597516981042566,-0.195005979066469,0.0389528492598916,0.19397654041543,-0.0772279854312573,0.0680982031230088,0.113787588651082,0.242717366064434,0.119086010193988,0.0780128361168857,-0.469221236474343,0.0817330607843938
"CC_f_115",-0.130087682497063,0.0850620626185896,0.0679343948672171,0.0440755351175016,0.0342720913962399,-0.273332038048516,-0.20658672852583,-0.0909835664036843,0.235578986122319,-0.130949198379902,-0.0431173516127071,-0.171581620737549,-0.0156589722026593,-0.303984206649915,-0.011179736182465,-0.201175765545088,-0.0194405665202364,0.515747060973855,-0.161976486186258,0.437352878595217
"CC_f_117",-0.0162550336138156,0.133211273041871,0.138445218937738,0.042329373483989,0.0934127189074014,-0.1824515337347,0.0622790732736534,-0.0300437494681632,-0.0871844007520103,0.0104498031563506,-0.0706364423234333,-0.0125057560698723,0.0446667961750021,0.142448073045258,0.125092905210316,0.114547363667503,-0.156449100224989,-0.141459653896358,-0.0567619892946329,-0.00966773332524689
"CC_f_125",-0.0110347558603488,0.0411689270041747,-0.113140607196984,0.0417781139892567,-0.161979218057348,0.0905108313525995,0.225716326508829,-0.0432308234741716,-0.0490797225291209,-0.0108334829756716,0.00478095424241492,-0.0478352346315122,-0.0210331720654782,-0.131972156471401,-0.0626512099423517,-0.0590533964667555,0.240130989573341,0.0466106403654786,-0.114825601465741,0.0135455487226979
"CC_f_127",0.126963210139214,-0.0597678458391286,0.18824135727252,-0.194737717393012,-0.0530439040911681,0.0349808925826837,0.0438049496532694,-0.128620716273567,-0.304032097211279,0.00498522652694069,-0.0442925780407279,0.243396561753571,0.146518014377188,0.0185535009798273,0.135376374341579,-0.039986156896738,-0.0103339017108649,-0.0527281601348097,0.00487334911672843,-0.0800826028843652
"CC_f_129",-0.0116766350055352,-0.0271692776183533,-0.114826999674939,0.146260296167474,0.117149345885991,-0.145510130358482,-0.271348303024456,0.073064404211644,0.225904116815117,0.00283846462376291,-0.0540277519701048,-0.218534520663775,-0.0215182149257203,0.169606289343348,0.00252464778452895,0.00986804550768871,0.112560681989395,0.0274455126511834,0.00715437411916949,0.0331589144488222
"CC_f_130",0.0672195387524283,-0.0971336556523124,0.0434874017273551,0.0531357232390237,-0.12047236846469,0.143799898100301,0.0778967401317699,-0.0999034532783837,0.00518059973827307,0.0225539634448314,-0.0634294891308281,-0.0387185398929266,0.00239965690208235,0.0587874553879458,0.00863699777317596,0.0144810962571771,0.082386686664978,-0.125951868178479,-0.109128991180005,0.0148911680710701
"CC_f_134",0.1796959019792,0.223653531548549,-0.139001156783219,0.0429373365211177,-0.109564918301408,-0.154631842660167,-0.169839041283522,0.110608820256695,0.067516731580813,0.0574113624628051,0.0872659099016947,-0.0670170394659129,-0.0242455253221329,-0.032320220509348,0.0877601680441374,-0.0204506166810458,-0.169834898648522,-0.226591092966196,0.167706215225423,-0.120017732478137
"CC_f_136",0.151300371898256,0.17313246103059,0.0104386773485451,-0.0387790223537725,-0.000533615908490223,-0.0108444004815918,0.0204602734389427,-0.123598267049648,0.00627517082011766,-0.0299770532258651,0.0192741913349316,0.00637657620018441,-0.0111353105094488,-0.0543458344521133,0.049505001353012,0.0709838783418116,-0.0714855955062964,-0.156203207772955,-0.178855309803965,0.124157594976452
"CC_f_137",0.156157260526758,0.151801941463684,-0.00403788159618675,0.315332719012794,-0.0103416691514757,-0.329728138043181,-0.0948698886331536,0.18823870822533,0.00163319116927299,-0.1086913517473,-0.0471761463625513,-0.267564105912028,-0.0133137789414431,-0.0416023607340503,0.121365757575817,-0.0752764872932753,0.085487865244913,0.167118106721267,-0.105140301770534,0.0643709089631105
"CC_f_146",0.0559041475633849,-0.27216576396778,0.0956588295760289,-0.139697402539794,0.0476633730827641,0.339970165141476,0.0902123778139011,0.212174743706819,-0.0904732421061033,-0.135004156659202,-0.0233801398351091,0.0877182437422029,0.0380906623435726,0.199810228300756,-0.0645828191233164,0.260949380965438,-0.0628414284549289,-0.195957324394243,-0.294818889959251,-0.361599656146324
"CC_f_148",-0.206368024322953,0.0250600161112034,-0.0849255531394142,-0.11922726574991,0.129309455649777,0.149116749009915,-0.00118710908535549,-0.0788453130590109,-0.149638226077546,-0.0256459945428631,-0.0473009912050078,0.117892311445998,0.150646388150077,-0.106518226598032,-0.344479699465238,-0.555050198397033,0.485735293884851,0.361643442817541,0.0728805040839527,0.024964833841807
"CC_f_151",-0.238354165989121,-0.32187269785035,-0.0736219931453215,-0.416992213510067,-0.0521805724487416,0.0978800267446888,0.098927055011414,-0.0546060532406752,0.316533449827049,-0.490004524154006,-0.0108760227353358,0.326301847951889,-0.152330603449054,0.283876335727984,0.0286697320458891,-0.211902377381196,0.201537348095458,0.502192765391148,-0.129261182929178,0.29882604881608
"CC_f_160",0.083587838826039,0.10438567554155,-0.121968064067216,0.181814527370658,-0.104618358547148,-0.204077466458115,-0.190981846013537,0.179092051909784,-0.0353514492931517,-0.101097549776423,0.129440336392314,-0.491307903360344,0.0938709567915454,-0.194683066473207,-0.138781481367197,-0.0872361316385005,0.273234999105277,0.606414987983549,-0.0202219715414862,0.32693428299179
"CC_f_161",-0.0692829588620242,-0.284930815361351,-0.144160063106183,-0.214605859342846,-0.0182474482865534,0.0919219793424513,-0.109181893146774,0.194623247210703,0.177507012772443,-0.263401242167015,-0.187484593582074,0.189600180739374,-0.151427323201242,-0.0764053441139985,0.199832574895317,0.0209112418953664,0.354776486498568,0.218045766014386,0.223058816128564,0.269080420283703
"CC_f_164",-0.139771386515294,0.144552516214683,0.0176323599623274,-0.041066869024592,0.146623592656363,-0.152410711839865,-0.0950047033790256,-0.156123540639147,0.120333777535907,0.028532830010651,-0.0965960123253271,0.244045676040108,-0.0129660847831031,-0.114953075058807,0.0473867386558939,-0.203426977243495,-0.0713216428811803,0.359789491802704,-0.152469822201924,0.0841993251919282
"CC_f_165",0.0124593201907186,0.209381987390908,-0.0506503350498184,0.233960516861807,-0.0810567430564914,-0.0315379152849476,-0.00498826642108106,-0.110436444704458,0.000843982443256882,0.1801447620825,0.108693364112412,-0.224152784966021,-0.0503574833146433,0.0777951446263699,-0.0218823157464197,0.0517070430091368,-0.167149884601243,0.0590930696780959,0.16097096946642,-0.0599644051716013
"CC_f_170",-0.144385653297241,-0.0777738845129151,0.086983614349118,-0.100208134639166,0.126209436356657,0.188786807672924,-0.204581151185579,-0.15768111007612,0.0759009147190977,-0.0527375841714161,0.0986961665141715,-0.089666537952701,0.0414236559539861,0.204444325640716,-0.0271210759113888,0.0759574845038376,-0.0992905616148535,-0.400653068638251,-0.137485140325179,0.196182390899398
"CC_f_172",0.0871004551641956,0.114817086123944,0.178059025540074,0.0868376566114435,0.122014835591039,0.0787095716032316,-0.00116884905730106,-0.181291879639742,-0.13340737750617,-0.105139269132621,-0.0245341827377894,-0.107007144729313,-0.012050036432181,0.0327200268797191,0.0860010423710485,-0.0128899734009919,-0.271854602173013,-0.0455322911584584,0.0129590242176755,-0.0439176756621526
"CC_f_176",0.0413063947174552,0.0745565332275202,-0.108277926937852,0.0529542841381553,-0.121443262313353,-0.198478004645504,-0.167966278604737,0.103969947563011,0.0580844415258564,0.00230872029846041,0.0792981084683459,0.0392789665218509,-0.0511878473562918,0.151119402357581,0.00665439216943906,0.100563428460406,-0.0850355286090446,-0.171085667040778,0.292986226858227,-0.0512878742566683
"CC_f_177",0.219034609383267,0.0556846931535678,0.096675519385669,-0.193184259776487,0.019719247735648,-0.1561140176326,0.0227282320362872,0.0447819574562062,0.0130882649524938,0.0113980148715129,-0.191270905564339,0.279672943051585,0.100393735425346,0.302221246109783,-0.140223312786303,0.081907553837969,-0.165402242807905,-0.193003767885064,-0.110308495584539,0.160749160011086
"CC_f_178",-0.116644315347431,-0.169951980012902,-0.0319126818111252,-0.0160660233162727,0.334720446210077,-0.0612348861168048,0.137379972617681,-0.163089993983768,-0.230887433064288,-0.190465007361663,-0.105980281181557,0.0618354875110044,0.0711889324499352,0.224631558521162,-0.125365534715356,0.00868803788216473,0.354556169641605,-0.00645316148567028,-0.396909849248659,-0.0392289882575573
"CC_f_185",-0.0128749089685079,-0.137256040948989,0.0401711194644475,0.223210533669196,-0.0888118090959084,-0.0187222327533709,0.203617930394941,-0.169810212333255,-0.139084577077391,-0.0858502918923396,-0.210920094458303,-0.0245030080604013,-0.00569803601888446,0.109174514417538,-0.0159719421279497,-0.0452106899968382,0.246546940763127,-0.105067380165195,0.233871108072758,-0.0285058701629717
"CC_f_186",-0.0160612571894613,0.228264083073857,-0.0643988340277177,0.110698822796406,0.0286451755964702,-0.298165982095421,-0.123490120889667,-0.0297020312342574,0.0988040529843692,0.171579758152393,-0.00887923259484418,-0.340021050481141,-0.0662213119636931,0.120378880214585,0.0973096208734431,0.0171255757445046,0.152271452958707,-0.188023819903798,-0.104165039134473,0.268686543055343
"CC_f_191",-0.0770700822369089,0.164586455876402,-0.0104830850058942,0.129963730629488,-0.000533191964712793,-0.136168907396696,-0.0135848110053368,0.106937057632655,-0.0647219564416456,0.095875447169503,0.0990796784146506,-0.0184973953931362,0.0234549998936415,-0.015090832382373,-0.106360068904996,-0.00929211172359877,-0.16258124686048,-0.117647427377909,0.0481644850007863,-0.152318303585628
"CC_f_196",0.0793983482897686,0.0338630076907905,0.142357052246028,0.28136041902731,0.0959977763036056,-0.15595743436241,0.0710088461908762,-0.241894729846315,-0.309253349265599,-0.0952064959379123,-0.0983585336962743,0.0114021027629775,0.0513810957810581,-0.0319535794375367,0.134569033434163,0.0115728512996198,-0.0870303755877857,0.165028837610687,-0.265025638512087,0.0936464760311148
"CC_f_198",-0.115634071896588,0.235816988323461,-0.136353231956384,0.0676488466824574,-0.053938887106483,-0.131014033437132,-0.0632985934004167,0.0543117707085296,-0.233902664014838,-0.0744875817011762,-0.0664033121527382,-0.0848558555683341,-0.0554653831488386,-0.20957115078876,-0.0842894207765029,-0.187600419692044,0.285258634486101,0.019278129731439,-0.0119284641990834,-0.0250702500763588
"CC_f_199",-0.247412782694679,0.0279696947886475,0.12073754207777,0.0319145036391579,0.0509747877179297,0.0467769920506852,0.127691714517509,-0.0972541610410333,0.323945029660167,-0.106060933914679,-0.099799755071195,0.147157615061836,-0.0352045936449693,-0.148811641399182,-0.149043754642591,0.0170502437002727,0.1565378375849,0.127277709290745,-0.179574470228955,-0.0868156947281905
"CC_f_205",-0.343580150831625,0.18224005746006,0.00323141850018582,0.155508521460744,0.0755573855047933,-0.0831574366186795,0.0854759496788629,-0.206549854694192,0.021050523140419,0.0670623445451198,-0.101578149609783,-0.165858505574609,-0.0367941118553314,0.0642648420468478,0.0927868383142682,0.0106349296812441,0.147537714931638,0.0185030756218611,0.0472373516248051,-0.0329012935949686
"CC_f_210",-0.00580044762727162,0.119353347300415,-0.0342320071728711,-0.00671902618736603,0.00471394563744114,-0.065285787969674,-0.0775546822388291,0.17436656231179,0.150984054494974,0.0630283507545951,-0.156768183646572,-0.0138465275805546,-0.105655628184418,-0.137482887247148,0.0644312149497874,-0.0772889345739408,0.166017842186421,0.00378698724056639,0.0596892050422331,0.0244285109290742
"CC_f_212",-0.00840408278423634,0.162122685624009,0.127102971132749,-0.0100715652751669,0.201608606120746,-0.241443357768482,-0.0900489292993492,-0.240001385536633,-0.468193913467736,0.0732188242296674,0.171749159900848,0.013344708802306,0.128821143331898,-0.0372470269357795,0.0946314502496373,-0.0306236258156317,-0.139236826061116,0.130989708453745,-0.24057547107533,0.170440932021659
"CC_f_215",-0.0870235495241186,-0.423439812647495,0.00985873469653608,-0.367124335150791,-0.00844441805578438,0.319968780420159,-0.0610253719856165,0.207004457140903,-0.027522348703406,-0.0591329900411881,0.00270108987492071,0.447414646916563,0.00807455901930989,0.107091116359573,0.0940513937801598,0.224812063175025,-0.0582272878986425,-0.102010314055551,-0.154364857375226,-0.260987821610794
"CC_f_218",0.0695630923758872,0.179429881904647,-0.133030740025299,-0.253835987070449,0.054957022011346,0.167106224587456,-0.115798045380176,-0.0530793977021264,-0.109668938590218,0.0371549670443574,-0.116195955046557,0.0272441059215697,-0.094877439812343,0.170823687674666,0.149845644913362,0.149147528387013,-0.0295181746242077,-0.177185673429822,0.306208798525389,-0.0254827270611698
"CC_f_225",-0.0313641678923755,-0.168032289494455,0.293822287976532,-0.153608179227146,0.0648592771189154,0.0641860810557501,0.27262110932948,-0.131620111793706,-0.183359685909118,-0.130906892401829,-0.247464254643698,0.430600882821069,-0.0133342674594561,-0.0211805753749744,0.180104701748307,0.00431221349841569,-0.0259085902532187,-0.509962805582354,-0.241067184009148,0.0336978155311655
"CC_f_234",-0.451834405324456,0.113176391493572,0.160521132966297,-0.0628490741480453,0.118262334597033,0.0972590169891725,-0.0713265134348893,0.197741328321214,0.144300646058686,0.199505008450256,0.286197159427212,-0.0753213576875745,-0.0358192072861573,-0.200896945854546,0.0645714125370925,0.00431742753741854,-0.277936599572563,-0.0304988314569244,-0.122615950883595,0.0305340408759394
"CC_f_235",0.375623584288524,-0.0921060230759508,0.000333345215449187,0.0483432890947399,-0.114360681123272,0.108993106827699,-0.111285476964087,0.153922682789492,-0.252008338438989,0.0102752871870148,0.0513771258113776,-0.0577192684253828,-0.0719565834353601,0.373048197523504,-0.0455075528617275,0.239676154043817,-0.405021827449207,-0.233199815847083,0.572668212457296,-0.323119751968706
"CC_f_236",0.276640066427372,0.029455446531046,-0.17430312496575,0.218972691973259,0.00495769614207145,-0.182454419164068,-0.142304952585585,0.104300978539602,0.0107822243436938,0.0932352957754182,0.020213345070588,-0.153479912632928,-0.0946192777545746,-0.0396510416970893,0.0888826412718927,0.0173909219439833,0.00794917056549242,0.0463845099732383,0.0401888176750449,0.0441164287093863
"CC_f_237",-0.152869738530207,0.229210409148559,-0.0596163564017856,0.0893050345959595,0.0159878847865556,-0.110577769825326,0.02015888817743,0.00241223678031763,0.251230219006135,-0.000522276872854446,-0.177786317885563,-0.245205601692263,-0.18632275140462,-0.185731197812077,0.160708432524917,-0.363418274584473,0.236093958077194,0.289219450493297,0.011408739639484,0.0694632422542403
"CC_f_238",0.0717852304727484,0.0753690612549448,-0.075954505201511,0.0865985878022654,0.0200741524042797,0.0474140975173486,0.400069882090965,0.00599152967325905,-0.0789145274176046,0.12230843111113,-0.179275712336544,0.192295041297356,-0.082008250360158,-0.0398758424557631,0.109347400800828,0.0629138233649883,-0.0690571344726253,-0.244218175582072,-0.0133077807794425,-0.265292841966719
"CC_f_243",0.0119612912285004,-0.176324257428047,0.077183401786339,-0.144192832204634,-0.11669588903104,0.179754094638359,0.201864412880303,0.181804467313608,0.271118481269771,0.321617855709913,0.0938068659991891,-0.277973606253729,-0.207925018608616,0.219008160668959,0.137157715224697,-0.0358218257222292,-0.367518332661088,-0.254255089756856,0.35490303219642,0.0579904351908275
"CC_f_245",0.136604505032928,-0.124059859787849,0.0297220102526517,0.044165125486791,0.0498094937845119,0.11498262241835,0.05240772975191,0.0946374864112219,0.0406774814800945,-0.0983668645180795,-0.027425199507644,-0.178143930159625,-0.00986303837925479,-0.0337778484180725,0.103703069712017,0.043980055901784,-0.0738106180049823,-0.139329284839507,-0.188427203545257,0.089207812568275
"CC_f_250",0.00741631081437982,0.109716015550803,-0.15345026804428,0.0381981767254298,0.0305680797878077,0.0135854092405124,0.0097293645417296,0.0848570114763231,0.157978595331204,0.235687487858083,-0.0595923641708386,0.036039884604574,-0.0850709163314286,0.0183620711961397,0.142643786656492,0.0451201046214546,-0.117256772781459,-0.12075198245841,0.0820884260211371,-0.0832539286291327
"CC_f_253",0.0178094421692995,0.192783593571195,-0.0988567589449956,0.0580525518689201,-0.0983354386943598,0.10263000290588,0.0819492200450412,0.058492490745256,0.197064363218739,-0.0440519268001674,0.0684732606214885,-0.0435756525626637,-0.0957244001988079,0.0471173990301998,0.0683485329897685,0.164545396369515,-0.158371716249957,-0.268496437499331,0.0614371919930402,-0.136988187734871
"CC_f_258",0.100047070429525,-0.171144194099487,0.0699596413527982,-0.188951356443175,-0.0629056054848566,0.0449348528378373,0.242033729092253,0.0376909431969077,-0.465538604963919,-0.0135683984382712,0.128884114581557,0.0855510421484405,0.103986693817417,-0.0826052275567687,-0.0876828872111548,0.0403240815202202,0.0742252585325431,-0.151897165057757,0.0544178347383744,0.196249779215399
"CC_f_265",0.0139988603162914,0.0766463557880955,0.0518919353131369,0.000705036630149288,0.147337416722895,-0.214610791447182,-0.145981315088408,0.165098738052642,-0.220361537068415,0.0169512393863571,0.0689979567983243,-0.0354891623069792,0.0824594073659083,0.0468406556364013,-0.00978310446695934,0.0456780980759302,-0.185435560768816,-0.027330226419772,-0.0162370452119771,0.0831506853557669
"CC_f_269",-0.0985662810431379,-0.0544659775538131,0.028866603023775,-0.138601508084529,0.0172599380854388,-0.0666443546971262,0.0124943904708838,-0.107983905678352,0.249259383483017,-0.203333967519353,0.013019051920135,0.0268150050913616,-0.0301751803595845,0.149785724747128,-0.00449972609543568,-0.225190065193263,0.0971463094227513,0.136947830906759,-0.0259949593621445,0.422262034218402
